,geometry,month_timestamp,detection_drives_count,avg_speed,near_miss_pedestrian_ratio,near_miss_bicycle_ratio,near_miss_vehicle_ratio,avg_pedestrian_on_road_volume,avg_bicycle_on_road_volume,braking_count,cornering_count,harsh_braking_ratio,harsh_cornering_ratio
6894,"[[34.785961, 32.075938], [34.785593, 32.07583]]",1/1/2021,86,48.91957352,0,0,0,0.255813953,0.058139535,0,0,0,0
6895,"[[34.776755, 32.062767], [34.776897, 32.062766]]",1/1/2021,108,26.9211091,0,0,0,0.046296296,0.037037037,4,47,0,0
6896,"[[34.777906, 32.050681], [34.7781, 32.051251]]",1/1/2021,164,37.44356695,0,0,0.006097561,0.030487805,0,40,93,0,0.007328183
6897,"[[34.778265, 32.051722], [34.778475, 32.052254]]",1/1/2021,147,38.28217003,0,0,0,0,0.006802721,43,100,0,0.00185185
6898,"[[34.782773, 32.090956], [34.782829, 32.091317]]",1/1/2021,249,27.92358288,0,0,0,0.204819277,0.052208835,0,0,0,0
6899,"[[34.776061, 32.096545], [34.776103, 32.096106]]",1/1/2021,157,27.6303398,0,0,0,0.21656051,0.133757962,0,0,0,0
6900,"[[34.781849, 32.064732], [34.781849, 32.064691]]",1/1/2021,204,20.6792132,0,0,0,0.004901961,0.004901961,10,91,0,0.072901451
6901,"[[34.785547, 32.079184], [34.786698, 32.079097]]",1/1/2021,155,20.49480524,0.058064516,0,0.096774194,0.070967742,0.025806452,49,54,0,0.014972167
6902,"[[34.775272, 32.092432], [34.77474, 32.092491]]",1/1/2021,77,20.35733469,0,0,0,0.181818182,0.064935065,0,0,0,0
6903,"[[34.788877, 32.055211], [34.788748, 32.054732]]",1/1/2021,85,22.79492918,0,0,0,0.105882353,0.011764706,24,30,0,0
6904,"[[34.765824, 32.069049], [34.766041, 32.069393]]",1/1/2021,55,25.26095676,0.018181818,0,0,0.054545455,0,4,23,0,0
6905,"[[34.756142, 32.049841], [34.757184, 32.049781]]",1/1/2021,293,24.49475991,0.010238908,0,0.034129693,0.102389078,0.030716724,82,107,0,0
6906,"[[34.769899, 32.040365], [34.770057, 32.040441]]",1/1/2021,183,30.8677615,0,0,0,0.021857923,0.005464481,10,136,0,0.103105228
6907,"[[34.779685, 32.062594], [34.779705, 32.06252]]",1/1/2021,75,37.55565015,0.013333333,0,0.013333333,0.106666667,0.093333333,0,0,0,0
6908,"[[34.779206, 32.037887], [34.778951, 32.038021]]",1/1/2021,56,33.40216932,0,0,0,0.017857143,0.053571429,0,0,0,0
6909,"[[34.777302, 32.065896], [34.777197, 32.065929]]",1/1/2021,70,17.09530901,0,0,0,0.1,0.071428571,0,0,0,0
6910,"[[34.787631, 32.068703], [34.787689, 32.068864]]",1/1/2021,536,34.19731086,0,0,0.005597015,0.003731343,0.014925373,119,411,0,0
6911,"[[34.787125, 32.078281], [34.787005, 32.07824]]",1/1/2021,121,26.54832531,0,0,0.008264463,0.008264463,0,28,66,0,0.0007215
6912,"[[34.765212, 32.06818], [34.765597, 32.06874]]",1/1/2021,88,21.42665126,0.022727273,0.011363636,0,0.113636364,0.022727273,13,31,0,0.014834387
6913,"[[34.755835, 32.054363], [34.755948, 32.054501]]",1/1/2021,86,16.46559463,0,0,0,0.139534884,0.034883721,0,0,0,0
6914,"[[34.780107, 32.077686], [34.780005, 32.077697]]",1/1/2021,108,24.82283025,0,0,0,0.009259259,0.009259259,2,44,0,0.050911227
6915,"[[34.781182, 32.077554], [34.781253, 32.077561]]",1/1/2021,351,35.55710798,0,0,0,0,0.002849003,54,235,0,0.006849243
6916,"[[34.769131, 32.036746], [34.769146, 32.037125]]",1/1/2021,223,50.78335642,0,0,0,0.013452915,0.013452915,39,153,0,0
6917,"[[34.769296, 32.03552], [34.769258, 32.035668]]",1/1/2021,197,45.74389369,0,0,0,0,0.005076142,10,143,0,0.005827503
6918,"[[34.770808, 32.040705], [34.770845, 32.04076]]",1/1/2021,316,40.11211115,0,0,0.003164557,0,0,17,250,0,0.038533332
6919,"[[34.770362, 32.040435], [34.770485, 32.040469]]",1/1/2021,322,38.04270305,0,0,0,0.00621118,0.00310559,11,229,0,0.022501214
6920,"[[34.777351, 32.057836], [34.777296, 32.057895]]",1/1/2021,52,23.68705287,0,0,0,0,0.076923077,10,35,0,0
6921,"[[34.778834, 32.057062], [34.778916, 32.057026]]",1/1/2021,104,44.79555798,0.019230769,0,0,0.009615385,0.009615385,3,59,0,0
6922,"[[34.751978, 32.044326], [34.751921, 32.04415]]",1/1/2021,94,32.46841678,0,0,0.010638298,0.053191489,0.042553191,6,35,0,0
6923,"[[34.752435, 32.047976], [34.752447, 32.047831]]",1/1/2021,117,32.51831717,0,0,0,0.025641026,0.008547009,4,55,0,0
6924,"[[34.75281, 32.050032], [34.752772, 32.049594]]",1/1/2021,132,37.01748688,0,0,0,0.015151515,0.083333333,15,60,0,0
6925,"[[34.756058, 32.049846], [34.756142, 32.049841]]",1/1/2021,135,34.55694241,0,0,0,0.014814815,0,10,101,0,0
6926,"[[34.778513, 32.061775], [34.778229, 32.06117]]",1/1/2021,563,22.77984781,0.001776199,0,0.001776199,0.01598579,0.001776199,253,357,0,0.004916549
6927,"[[34.772319, 32.060687], [34.772045, 32.060694]]",1/1/2021,227,36.47491935,0,0,0,0.004405286,0.004405286,33,149,0,0.002684564
6928,"[[34.777121, 32.060574], [34.776994, 32.060742]]",1/1/2021,159,24.915193,0,0,0.012578616,0,0.018867925,57,117,0,0.007260538
6929,"[[34.751113, 32.03988], [34.751039, 32.039677]]",1/1/2021,169,33.13693763,0,0.01183432,0.017751479,0.041420118,0.023668639,23,77,0,0
6930,"[[34.750501, 32.038424], [34.750432, 32.038268]]",1/1/2021,141,41.62496503,0,0,0,0.04964539,0.007092199,18,80,0,0
6931,"[[34.773784, 32.054883], [34.773952, 32.055207]]",1/1/2021,259,27.18540007,0,0,0.003861004,0.065637066,0.030888031,26,148,0,0.009631973
6932,"[[34.773485, 32.064504], [34.77307, 32.065587]]",1/1/2021,115,23.34696558,0,0,0.060869565,0.026086957,0,27,35,0,0.006167829
6933,"[[34.78927, 32.084514], [34.789117, 32.083755]]",1/1/2021,319,22.95325624,0,0.02507837,0.021943574,0.087774295,0.05015674,102,126,0,0.001253135
6934,"[[34.77071, 32.083127], [34.770498, 32.082409]]",1/1/2021,205,21.06193433,0.048780488,0,0.024390244,0.068292683,0.024390244,64,80,0,0.000187975
6935,"[[34.753326, 32.046623], [34.753952, 32.046506]]",1/1/2021,61,34.32554797,0,0,0.016393443,0.016393443,0.016393443,11,32,0,0
6936,"[[34.752045, 32.044487], [34.752188, 32.044829]]",1/1/2021,137,28.8084452,0.00729927,0,0.01459854,0.02919708,0.00729927,29,75,0,0
6937,"[[34.753099, 32.04667], [34.753326, 32.046623]]",1/1/2021,63,31.52147656,0,0,0.015873016,0,0.031746032,8,32,0,0
6938,"[[34.783523, 32.059542], [34.783381, 32.059686]]",1/1/2021,143,40.50484738,0,0.006993007,0.006993007,0.006993007,0,13,100,0,0
6939,"[[34.780335, 32.063805], [34.780315, 32.063793]]",1/1/2021,173,36.62430105,0,0,0,0,0.011560694,6,74,0,0
6940,"[[34.756687, 32.036295], [34.755403, 32.036251]]",1/1/2021,52,40.03515446,0,0,0,0.038461538,0.019230769,0,0,0,0
6941,"[[34.77604, 32.060453], [34.776102, 32.060491]]",1/1/2021,158,23.93818969,0,0,0,0.075949367,0.018987342,6,76,0,0.034539474
6942,"[[34.756877, 32.055333], [34.756768, 32.055386]]",1/1/2021,242,26.46332526,0,0,0.020661157,0.016528926,0.012396694,63,152,0,0
6943,"[[34.786501, 32.065459], [34.786473, 32.065527]]",1/1/2021,64,27.13496777,0,0,0,0.046875,0.03125,0,17,0,0.138562118
6944,"[[34.755983, 32.047631], [34.755937, 32.047551]]",1/1/2021,81,33.5664148,0,0,0,0.012345679,0.012345679,4,49,0,0
6945,"[[34.756886, 32.048421], [34.756193, 32.047857]]",1/1/2021,144,30.61261975,0,0,0.027777778,0.090277778,0.083333333,31,42,0,0
6946,"[[34.784322, 32.082554], [34.784044, 32.082768]]",1/1/2021,69,17.38971352,0,0.014492754,0.014492754,0.072463768,0.057971014,19,20,0,0
6947,"[[34.754939, 32.036367], [34.754989, 32.036332]]",1/1/2021,179,35.96770206,0,0,0,0,0.005586592,13,124,0,0.022311831
6948,"[[34.749957, 32.0374], [34.750158, 32.03738]]",1/1/2021,98,36.65715615,0,0,0,0,0,3,82,0,0.081623963
6949,"[[34.783903, 32.049177], [34.783893, 32.048901]]",1/1/2021,726,48.70080269,0,0,0.006887052,0.004132231,0.005509642,122,542,0,0
6950,"[[34.789338, 32.059216], [34.789552, 32.059221]]",1/1/2021,336,31.97409011,0,0,0.008928571,0,0.011904762,50,265,0,0.011486626
6951,"[[34.789927, 32.088066], [34.789746, 32.088063]]",1/1/2021,504,29.68011697,0.003968254,0,0.005952381,0.003968254,0.003968254,56,357,0,0.013611896
6952,"[[34.767961, 32.079206], [34.767686, 32.078487]]",1/1/2021,173,34.51270688,0,0,0,0.144508671,0.046242775,0,0,0,0
6953,"[[34.769853, 32.071007], [34.769957, 32.070763]]",1/1/2021,149,33.9558116,0.013422819,0,0.006711409,0.10738255,0.026845638,12,82,0,0
6954,"[[34.783631, 32.054944], [34.784276, 32.054645]]",1/1/2021,270,52.51205478,0,0.003703704,0,0.066666667,0.07037037,41,114,0,0.00877193
6955,"[[34.7887, 32.054142], [34.789573, 32.054074]]",1/1/2021,239,37.26063698,0.0041841,0.0041841,0.016736402,0.050209205,0.154811715,46,106,0,0.001150481
6956,"[[34.784276, 32.054645], [34.784613, 32.054492]]",1/1/2021,240,50.67161746,0.008333333,0,0,0.033333333,0.033333333,33,117,0,0
6957,"[[34.784645, 32.054478], [34.784834, 32.054398]]",1/1/2021,220,51.73638682,0,0,0,0.063636364,0.05,16,110,0,0
6958,"[[34.782446, 32.064086], [34.782564, 32.064024]]",1/1/2021,71,52.86221145,0,0,0,0,0,4,40,0,0.025
6959,"[[34.785568, 32.054107], [34.785743, 32.054081]]",1/1/2021,218,47.24433967,0,0,0.004587156,0.004587156,0.013761468,54,131,0,0.002544527
6960,"[[34.78765, 32.07347], [34.787627, 32.073459]]",1/1/2021,78,38.11667999,0,0,0,0.128205128,0.038461538,1,5,0,0
6961,"[[34.781527, 32.103076], [34.781583, 32.103176]]",1/1/2021,59,40.29278564,0,0,0,0,0.016949153,2,44,0,0
6962,"[[34.767695, 32.030604], [34.768061, 32.030888]]",1/1/2021,273,39.09452326,0,0,0,0.018315018,0.029304029,26,116,0,0
6963,"[[34.756193, 32.047857], [34.756097, 32.047773]]",1/1/2021,71,32.09898297,0,0,0,0.042253521,0.014084507,4,36,0,0
6964,"[[34.751747, 32.042149], [34.751653, 32.04193]]",1/1/2021,165,31.64632267,0.006060606,0.012121212,0.048484848,0.03030303,0.024242424,17,61,0,0
6965,"[[34.783879, 32.049479], [34.783887, 32.049389]]",1/1/2021,680,49.72626217,0,0,0.001470588,0.001470588,0.001470588,54,504,0,0.001984127
6966,"[[34.770721, 32.076434], [34.770049, 32.076773]]",1/1/2021,478,27.60502538,0.020920502,0.00209205,0.018828452,0.092050209,0.043933054,129,176,0,0.000390813
6967,"[[34.786129, 32.07034], [34.78538, 32.070361]]",1/1/2021,94,15.1967144,0,0,0,0.170212766,0.053191489,0,0,0,0
6968,"[[34.775272, 32.092432], [34.776257, 32.092335]]",1/1/2021,184,24.9412006,0.027173913,0,0.032608696,0.10326087,0.02173913,64,82,0,0
6969,"[[34.759613, 32.054949], [34.759525, 32.054961]]",1/1/2021,96,27.97237447,0,0,0,0.291666667,0.104166667,0,0,0,0
6970,"[[34.783233, 32.099047], [34.782971, 32.099489]]",1/1/2021,470,48.97212266,0,0,0,0,0.004255319,45,324,0,0.00068587
6971,"[[34.779697, 32.098349], [34.779834, 32.098362]]",1/1/2021,1285,51.10785315,0,0,0.00077821,0.00077821,0,118,964,0,0.002074689
6972,"[[34.784813, 32.070544], [34.784815, 32.070443]]",1/1/2021,109,25.55692657,0,0,0,0.009174312,0.009174312,30,60,0,0.0305081
6973,"[[34.74943, 32.05067], [34.749552, 32.050895]]",1/1/2021,101,33.29617514,0.02970297,0,0,0.089108911,0.03960396,11,57,0,0.008447035
6974,"[[34.749293, 32.050414], [34.74943, 32.05067]]",1/1/2021,132,30.87790605,0.03030303,0,0,0.128787879,0.03030303,12,59,0,0
6975,"[[34.781834, 32.064658], [34.781628, 32.064536]]",1/1/2021,458,19.010274,0,0,0.017467249,0.002183406,0.019650655,31,105,0,0.008814524
6976,"[[34.781515, 32.064863], [34.778737, 32.065689]]",1/1/2021,185,17.21513118,0,0,0,0.259459459,0.07027027,0,0,0,0
6977,"[[34.781829, 32.064757], [34.781849, 32.064732]]",1/1/2021,183,21.15266672,0,0,0,0,0.010928962,12,75,0,0.059220787
6978,"[[34.781515, 32.064863], [34.781804, 32.064777]]",1/1/2021,340,20.00527583,0.008823529,0,0.070588235,0.032352941,0.017647059,61,100,0,0
6979,"[[34.788067, 32.081756], [34.78814, 32.082371]]",1/1/2021,62,22.5264465,0.016129032,0,0,0.048387097,0.209677419,16,27,0,0.000832296
6980,"[[34.783529, 32.072693], [34.783643, 32.072642]]",1/1/2021,188,31.49844684,0,0,0,0.021276596,0.005319149,16,114,0,0.021195711
6981,"[[34.775745, 32.090325], [34.77549, 32.089294]]",1/1/2021,532,26.00225999,0,0,0.020676692,0.116541353,0.058270677,203,271,0,0.004146889
6982,"[[34.751914, 32.043944], [34.751995, 32.043657]]",1/1/2021,81,30.56318064,0,0,0.012345679,0,0.037037037,8,39,0,0
6983,"[[34.788857, 32.064928], [34.788691, 32.064965]]",1/1/2021,360,40.51121729,0.005555556,0,0,0.036111111,0.030555556,13,201,0,0
6984,"[[34.788119, 32.062732], [34.78823, 32.062859]]",1/1/2021,8335,52.54192585,0,0,0.000119976,0,0,855,5542,0,0.004093341
6985,"[[34.746774, 32.040096], [34.746817, 32.039772]]",1/1/2021,117,35.71143085,0,0,0,0,0.008547009,29,79,0,0
6986,"[[34.746861, 32.038054], [34.748463, 32.037712]]",1/1/2021,167,35.60723114,0,0,0,0.05988024,0.02994012,35,67,0,0.021654343
6987,"[[34.751683, 32.050279], [34.751458, 32.050326]]",1/1/2021,61,22.39208133,0,0,0.016393443,0.016393443,0,33,42,0,0.003787881
6988,"[[34.749788, 32.037298], [34.749504, 32.037011]]",1/1/2021,216,43.84300624,0,0,0,0,0.013888889,14,158,0,0.007919956
6989,"[[34.780005, 32.077697], [34.780107, 32.077686]]",1/1/2021,524,31.95256102,0,0.001908397,0,0.02480916,0.009541985,35,276,0,0.05311408
6990,"[[34.780781, 32.044796], [34.780737, 32.045174]]",1/1/2021,218,39.58641965,0,0,0.004587156,0.027522936,0.009174312,34,114,0,0
6991,"[[34.769933, 32.086078], [34.76996, 32.08618]]",1/1/2021,541,53.00240243,0,0,0,0,0,43,411,0,0.009170961
6992,"[[34.788024, 32.047059], [34.78798, 32.047158]]",1/1/2021,392,35.64019242,0,0,0.005102041,0.015306122,0.033163265,20,294,0,0.215645486
6993,"[[34.759525, 32.054961], [34.757918, 32.055126]]",1/1/2021,513,30.5736611,0,0,0,0.126705653,0.113060429,0,0,0,0
6994,"[[34.780406, 32.088486], [34.780368, 32.088491]]",1/1/2021,63,23.54099873,0,0,0,0.238095238,0.047619048,0,0,0,0
6995,"[[34.756489, 32.055697], [34.756445, 32.0557]]",1/1/2021,407,27.03472449,0,0,0.004914005,0,0.004914005,38,278,0,0
6996,"[[34.763879, 32.057866], [34.764037, 32.057921]]",1/1/2021,120,22.46523144,0,0,0.025,0.016666667,0.016666667,28,77,0,0.041684545
6997,"[[34.775033, 32.084233], [34.774363, 32.084465]]",1/1/2021,235,25.90267532,0.012765957,0.012765957,0.008510638,0.110638298,0.034042553,59,93,0,0
6998,"[[34.77244, 32.085009], [34.770505, 32.085506]]",1/1/2021,135,28.43473381,0,0.007407407,0.007407407,0.051851852,0.037037037,47,62,0,0.005710274
6999,"[[34.780612, 32.046371], [34.780618, 32.046509]]",1/1/2021,225,40.33003854,0,0,0.004444444,0.026666667,0.008888889,19,120,0,0.013636367
7000,"[[34.789467, 32.085629], [34.789258, 32.08569]]",1/1/2021,63,26.40347944,0,0,0,0.126984127,0.015873016,0,0,0,0
7001,"[[34.756298, 32.055436], [34.756021, 32.054722]]",1/1/2021,321,17.07917817,0,0,0.037383178,0.096573209,0.012461059,57,81,0,0
7002,"[[34.780028, 32.075739], [34.780128, 32.07573]]",1/1/2021,357,37.01769958,0,0,0,0.028011204,0.042016807,23,177,0,0
7003,"[[34.787141, 32.076321], [34.786956, 32.07626]]",1/1/2021,206,26.15200698,0,0,0,0.466019417,0.063106796,0,0,0,0
7004,"[[34.781295, 32.077244], [34.781253, 32.077561]]",1/1/2021,152,29.21654126,0,0,0,0.105263158,0.052631579,0,0,0,0
7005,"[[34.785222, 32.059098], [34.785271, 32.059071]]",1/1/2021,603,48.95207988,0,0,0.001658375,0,0.001658375,37,448,0,0.348503935
7006,"[[34.785163, 32.059122], [34.785222, 32.059098]]",1/1/2021,609,49.0876956,0,0,0.008210181,0,0,56,444,0,0.296223014
7007,"[[34.749114, 32.046831], [34.748907, 32.046452]]",1/1/2021,71,23.96688237,0.042253521,0,0,0.084507042,0.014084507,4,40,0,0
7008,"[[34.78618, 32.08741], [34.787576, 32.08716]]",1/1/2021,587,31.44243073,0.005110733,0.003407155,0.015332198,0.165247019,0.066439523,121,153,0,0.009939464
7009,"[[34.748685, 32.036213], [34.748342, 32.035884]]",1/1/2021,216,42.05142309,0,0,0.009259259,0.018518519,0.023148148,60,133,0,0
7010,"[[34.752467, 32.05014], [34.751683, 32.050279]]",1/1/2021,82,31.13153562,0,0,0.012195122,0.012195122,0.024390244,35,48,0,0
7011,"[[34.788182, 32.083965], [34.789117, 32.083755]]",1/1/2021,127,29.89192906,0,0,0,0.094488189,0.047244094,0,0,0,0
7012,"[[34.776274, 32.092409], [34.776257, 32.092335]]",1/1/2021,288,30.10177548,0.003472222,0,0.017361111,0.03125,0.006944444,28,207,0,0.009930217
7013,"[[34.781699, 32.094074], [34.780998, 32.093917]]",1/1/2021,70,30.91157086,0,0,0.014285714,0.014285714,0,5,35,0,0
7014,"[[34.780657, 32.063795], [34.781056, 32.06404]]",1/1/2021,278,34.50944359,0.003597122,0.010791367,0.003597122,0.007194245,0.025179856,52,80,0,0.00078125
7015,"[[34.770629, 32.051194], [34.770152, 32.051404]]",1/1/2021,372,30.42187059,0.002688172,0,0.01344086,0.005376344,0.002688172,139,262,0,0.002586943
7016,"[[34.763027, 32.054115], [34.762763, 32.054351]]",1/1/2021,268,25.73004289,0,0,0.03358209,0.007462687,0.003731343,144,205,0,0.000497761
7017,"[[34.750164, 32.037488], [34.750024, 32.037501]]",1/1/2021,115,21.26375019,0,0,0,0,0,7,95,0,0
7018,"[[34.785845, 32.059151], [34.785805, 32.059026]]",1/1/2021,8933,76.75439146,0,0,0.001567223,0,0,286,3666,0,0.002106444
7019,"[[34.759898, 32.054912], [34.760241, 32.054871]]",1/1/2021,852,28.3822635,0.001173709,0.009389671,0.009389671,0.008215962,0.031690141,189,296,0,0.013500716
7020,"[[34.784225, 32.052517], [34.784192, 32.051729]]",1/1/2021,11558,80.02376408,0,0,0,0,0,514,2708,0,0.004410005
7021,"[[34.787102, 32.073312], [34.786133, 32.073333]]",1/1/2021,337,44.48683623,0,0,0,0.091988131,0.029673591,0,0,0,0
7022,"[[34.773898, 32.060535], [34.773925, 32.060532]]",1/1/2021,327,33.29333697,0.003058104,0,0,0.039755352,0.01529052,7,209,0,0.066985646
7023,"[[34.786375, 32.060884], [34.786331, 32.060743]]",1/1/2021,11634,71.65921897,0,0,0.001719099,0.00034382,8.60E-05,338,3737,0,0.004491762
7024,"[[34.776405, 32.071156], [34.776284, 32.070691]]",1/1/2021,300,18.44622391,0.003333333,0,0.036666667,0.05,0.023333333,69,137,0,0.004695109
7025,"[[34.777653, 32.069855], [34.778382, 32.069647]]",1/1/2021,146,16.54747858,0.034246575,0.01369863,0.082191781,0.075342466,0.020547945,43,51,0,0.015040157
7026,"[[34.781343, 32.079496], [34.781214, 32.079495]]",1/1/2021,82,19.27866072,0,0,0,0.195121951,0.06097561,0,0,0,0
7027,"[[34.78708, 32.065257], [34.786597, 32.065361]]",1/1/2021,419,20.49787023,0.007159905,0,0.066825776,0.069212411,0.031026253,113,156,0,0
7028,"[[34.760703, 32.03659], [34.76067, 32.036621]]",1/1/2021,108,36.09424319,0,0,0,0,0,1,76,0,0.026315789
7029,"[[34.772036, 32.058143], [34.771753, 32.057138]]",1/1/2021,114,21.91817784,0.061403509,0.01754386,0.078947368,0.061403509,0.070175439,36,43,0,0.002628907
7030,"[[34.778015, 32.062494], [34.777246, 32.06117]]",1/1/2021,707,38.32793889,0,0,0.022630835,0.036775106,0.036775106,237,333,0,0.001243682
7031,"[[34.766539, 32.071944], [34.76737, 32.071714]]",1/1/2021,57,22.05016679,0,0,0,0.175438596,0.210526316,0,0,0,0
7032,"[[34.776437, 32.093134], [34.776292, 32.09249]]",1/1/2021,267,26.13495373,0.014981273,0,0.014981273,0.029962547,0.014981273,106,157,0,0.006369427
7033,"[[34.78791, 32.062481], [34.788006, 32.062602]]",1/1/2021,8409,52.78874925,0,0,0,0,0,705,5561,0,0.006663475
7034,"[[34.773963, 32.077843], [34.773983, 32.077822]]",1/1/2021,687,41.04304249,0,0,0,0.001455604,0,57,497,0,0.032327298
7035,"[[34.784386, 32.05042], [34.784449, 32.05026]]",1/1/2021,9302,81.76861776,0,0,0,0,0,139,2930,0,0.034015651
7036,"[[34.784449, 32.05026], [34.78457, 32.050019]]",1/1/2021,8975,82.19688513,0,0,0.000557103,0,0,163,2953,0,0.027334636
7037,"[[34.785282, 32.063058], [34.785365, 32.06324]]",1/1/2021,838,37.68823974,0,0,0.001193317,0.007159905,0.001193317,93,606,0,0.001772355
7038,"[[34.778932, 32.041506], [34.779159, 32.041636]]",1/1/2021,68,29.37513818,0,0,0,0.029411765,0.014705882,3,28,0,0
7039,"[[34.781446, 32.08325], [34.781311, 32.083246]]",1/1/2021,111,21.03458272,0,0,0,0.162162162,0.063063063,0,0,0,0
7040,"[[34.784225, 32.051074], [34.784268, 32.050811]]",1/1/2021,9760,80.43972911,0,0,0,0.000204918,0,179,2895,0,0.01995748
7041,"[[34.7843, 32.050688], [34.784386, 32.05042]]",1/1/2021,7429,80.98493057,0,0,0.000269215,0,0.000269215,197,2915,0,0.027585109
7042,"[[34.772066, 32.06543], [34.772173, 32.065349]]",1/1/2021,267,31.31067649,0,0.003745318,0.003745318,0.029962547,0.041198502,20,139,0,0.003439007
7043,"[[34.778023, 32.062256], [34.778112, 32.062397]]",1/1/2021,341,38.8548509,0,0,0.005865103,0.011730205,0.023460411,102,219,0,0
7044,"[[34.777299, 32.060985], [34.777352, 32.061063]]",1/1/2021,936,36.71295868,0,0,0.001068376,0.002136752,0.009615385,121,626,0,0.006237639
7045,"[[34.77389, 32.060764], [34.773904, 32.060702]]",1/1/2021,307,34.21903729,0,0,0,0.009771987,0,34,222,0,0.002509653
7046,"[[34.773904, 32.060702], [34.773907, 32.060686]]",1/1/2021,303,34.78404912,0,0,0,0,0,13,206,0,0.019417476
7047,"[[34.774899, 32.060516], [34.775962, 32.06051]]",1/1/2021,698,29.2917167,0.00286533,0.005730659,0.054441261,0.044412607,0.038681948,175,234,0,0
7048,"[[34.776504, 32.077537], [34.776553, 32.077048]]",1/1/2021,262,27.64166869,0.003816794,0,0,0.030534351,0.015267176,38,108,0,0
7049,"[[34.776553, 32.077048], [34.776587, 32.076889]]",1/1/2021,242,26.39296405,0.008264463,0,0.008264463,0.016528926,0.004132231,30,169,0,0.004023669
7050,"[[34.787272, 32.059259], [34.787349, 32.059257]]",1/1/2021,360,38.47074889,0,0,0,0.005555556,0,14,280,0,0.000595239
7051,"[[34.787215, 32.059246], [34.787272, 32.059259]]",1/1/2021,226,32.94613461,0,0,0,0,0,2,196,0,0.001020408
7052,"[[34.770763, 32.053652], [34.770674, 32.053546]]",1/1/2021,55,26.19139084,0,0,0,0.181818182,0,1,21,0,0
7053,"[[34.770872, 32.054026], [34.770854, 32.053891]]",1/1/2021,53,26.97274751,0,0,0,0.132075472,0.075471698,4,20,0,0
7054,"[[34.761452, 32.053937], [34.761629, 32.054656]]",1/1/2021,177,23.40690566,0.016949153,0.005649718,0.06779661,0.073446328,0.02259887,94,118,0,0.004668729
7055,"[[34.774911, 32.08698], [34.774903, 32.086951]]",1/1/2021,349,30.74882485,0.00286533,0,0,0.00286533,0.008595989,19,246,0,0.032520325
7056,"[[34.774903, 32.086951], [34.774899, 32.086924]]",1/1/2021,321,31.49150957,0.003115265,0,0,0.003115265,0,17,235,0,0.025531915
